,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
3892,03/04/2019,"51 CLANBRASSIL ST UPPER, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,650000,No,No,Second-Hand Dwelling house /Apartment,,-6.2748594,53.3311009,51,Clanbrassil Street Upper,Portobello,Dublin 8,County Dublin,D08 H6Y3
3893,03/04/2019,"54A LEINSTER AVE, FAIRVIEW, DUBLIN 3",Dublin 3,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,,-6.2395088,53.3592947,3,Leinster Avenue,North Dock,,County Dublin,D03 PP96
3894,03/04/2019,"6 SHANCASTLE LAWNS, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,195000,No,No,Second-Hand Dwelling house /Apartment,,-6.4010541,53.3521388,6,Shancastle Lawns,Quarryvale,Dublin 22,County Dublin,D22 V8N2
3895,03/04/2019,"6 Somerton Lawns, Newcastle Road, Lucan",,Dublin,308370.04,No,Yes,New Dwelling house /Apartment,,-6.4542884,53.3436374,6,Somerton Lawns,Finnstown,,County Dublin,
3896,03/04/2019,"6 THE NURSERIES, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,-6.3916399,53.4073989,6,The Nurseries,Buzzardstown,Dublin 15,County Dublin,D15 X4P5
3897,03/04/2019,"6 WILLBROOK HOUSE, NORTHBROOK AVENUE, RANELAGH",Dublin 6,Dublin,255000,No,No,Second-Hand Dwelling house /Apartment,,-6.2553463,53.3272203,,Northbrook Avenue,Ranelagh,Dublin 6,County Dublin,
3898,03/04/2019,"69A LYMEWOOD MEWS, SANTRY DEMENSE, NORTHWOOD",,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.2580491,53.4027696,,Northwood Park,,Dublin 9,County Dublin,
3899,03/04/2019,"8 PHOENIX VIEW, JAMESS ST, DUBLIN",Dublin 8,Dublin,175000,No,No,Second-Hand Dwelling house /Apartment,,-6.292429,53.3428917,,James Street,Saint James' (part of Phoenix Park),Dublin 8,County Dublin,
3900,03/04/2019,"81 CARNDONAGH DR, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,,-6.1540569,53.3952215,81,Carndonagh Drive,Donaghmede,Dublin 13,County Dublin,D13 R7Y0
3901,03/04/2019,"9 AYRFIELD PLACE, AYRFIELD, DUBLIN 13",,Dublin,275000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1851202,53.3946793,9,Ayrfield Place,Ayrfield,,County Dublin,D13 HX93
3902,03/04/2019,"9 FR MATTHEW SQUARE, SMITHFIELD, DUBLIN 7",Dublin 7,Dublin,337500,No,No,Second-Hand Dwelling house /Apartment,,-6.274204,53.3487254,9,Father Matthew Square,,,County Dublin,
3903,03/04/2019,"9 Larkfield Dale, CLAY FARM, LEOPARDSTOWN",Dublin 18,Dublin,440528,No,Yes,New Dwelling house /Apartment,,-6.1989986,53.2573942,9,Larkfield Place,Ballyogan,Dublin 18,County Dublin,D18 V967
3904,03/04/2019,"9 PUDDING ROW, TEMPLEBAR, DUBLIN 8",Dublin 8,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,-6.2682745,53.3446614,,Essex Street West,Temple Bar,Dublin 8,County Dublin,
3905,03/04/2019,"9 WOODSIDE DR, CASTLE PARK, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,1150000,No,No,Second-Hand Dwelling house /Apartment,,-6.2713564,53.3023407,9,Woodside Drive,Newtown Little,Dublin 14,County Dublin,D14 W891
3906,03/04/2019,"95 BLARNEY PARK, KIMMAGE, DUBLIN 12",Dublin 12,Dublin,385000,No,No,Second-Hand Dwelling house /Apartment,,-6.2936006,53.3203804,95,Blarney Park,,Dublin 12,County Dublin,D12 W2F8
3907,03/04/2019,"98 ABBOTSTOWN AVE, FINGLAS, DUBLIN 11",Dublin 11,Dublin,170000,No,No,Second-Hand Dwelling house /Apartment,,-6.3169685,53.3886908,98,Abbotstown Avenue,,Dublin 11,County Dublin,D11 V4H7
3908,03/04/2019,"BELROBIN, 46 NEWTOWN PARK AVENUE, BLACKROCK CO. DUBLIN",,Dublin,1850000,No,No,Second-Hand Dwelling house /Apartment,,-6.1697608,53.2919587,46,Newtownpark Avenue,Stradbrook,,County Dublin,A94 Y031
3909,03/04/2019,"BLOCK A APT 6, ISOLDES TOWER, LOWER EXCHANGE ST",Dublin 8,Dublin,335000,No,No,Second-Hand Dwelling house /Apartment,,-6.2683925,53.3450968,2,Exchange Street Lower,Temple Bar,Dublin 8,County Dublin,D08 VKW3
3910,03/04/2019,"No.2 Rathborne Walk, Royal Canal Park, Ratoath Road",,Dublin,374449.34,No,Yes,New Dwelling house /Apartment,,-6.3198532,53.3758331,2,Rathborne Walk,,,County Dublin,
3911,03/04/2019,"ROSLYN, CLAREMONT RD, HOWTH DUBLIN 13",Dublin 13,Dublin,100000,No,No,Second-Hand Dwelling house /Apartment,,-6.0892209,53.3921872,,Claremont Road,,,County Dublin,
3912,03/04/2019,"ROSLYN, CLAREMONT RD, HOWTH DUBLIN 13",Dublin 13,Dublin,1910000,No,No,Second-Hand Dwelling house /Apartment,,-6.0892209,53.3921872,,Claremont Road,,,County Dublin,
3913,03/04/2019,"THE CHATTERBOX, 1A CORNELSCOURT HILL, FOXROCK DUBLIN 18",Dublin 18,Dublin,830000,No,No,Second-Hand Dwelling house /Apartment,,-6.1664026,53.2672898,1A,Cornelscourt Hill Road,Cornelscourt,Dublin 18,County Dublin,D18 A898
3914,04/04/2019,"100 BOROIMHE BEECH, BOROIMHE, SWORDS",,Dublin,351000,No,No,Second-Hand Dwelling house /Apartment,,-6.2344464,53.4431547,100,Boroimhe Beech,Fosterstown North,,County Dublin,K67 AY27
3915,04/04/2019,"123 CRUISE PARK DR, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,-6.398126,53.4197369,123,Cruise Park Drive,Tyrrelstown,,County Dublin,
3916,04/04/2019,"13 Kenure Gate, Park Road, Rush",,Dublin,352422,No,Yes,New Dwelling house /Apartment,,-6.0984994,53.5258103,13,Kenure Gate,Rush,,County Dublin,K56 YC92
3917,04/04/2019,"14 Hollywoodrath Way, Hollystown, Dublin 15",,Dublin,310573,No,Yes,New Dwelling house /Apartment,,-6.3754999,53.4247395,14,Hollywoodrath Rise,Hollywoodrath,Dublin 15,County Dublin,D15 A6RW
3918,04/04/2019,"15 TEMPLEOGUE LODGE, TEMPLEOGUE, DUBLIN 6W",,Dublin,487500,No,No,Second-Hand Dwelling house /Apartment,,-6.3164964,53.2974907,15,Templeogue Lodge,Templeogue,Dublin 6W,County Dublin,D6W RD34
3919,04/04/2019,"16 ELMFIELD DR, CLARE HALL, DUBLIN 13",Dublin 13,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment,,-6.1649966,53.399438,16,Elmfield Drive,,Dublin 13,County Dublin,D13 C9K0
3920,04/04/2019,"17 BANK HOUSE, CORNMARKET, DUBLIN 8",Dublin 8,Dublin,277000,No,No,Second-Hand Dwelling house /Apartment,,-6.2761052,53.3432282,,Cornmarket,Saint Catherine's,Dublin 8,County Dublin,
3921,04/04/2019,"17 MOYLARAGH PARK, BALBRIGGAN, DUBLIN",,Dublin,190000,No,No,Second-Hand Dwelling house /Apartment,,-6.1973367,53.6121176,17,Moylaragh Park,Tankardstown,,County Dublin,K32 WK12
3922,04/04/2019,"174 CLIFDEN COURT, ELLIS QUAY, DUBLIN 7",,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,,-6.282977,53.34702,7,Ellis Quay,,Dublin 7,County Dublin,
3923,04/04/2019,"19 Dodderbrook Walk, Ballycullen",Dublin 24,Dublin,341675,No,Yes,New Dwelling house /Apartment,,-6.3429912,53.2685932,19,Dodderbrook Avenue,Oldcourt,Dublin 24,County Dublin,D24 PX6V
3924,04/04/2019,"2 HAWTHORN AVE, EAST WALL, DUBLIN CITY",Dublin 3,Dublin,242000,No,No,Second-Hand Dwelling house /Apartment,,-6.2382059,53.3530682,2,Hawthorn Avenue,,Dublin 3,County Dublin,D03 RY74
3925,04/04/2019,"24 BEAUPARK MEWS, DUBLIN 13, DUBLIN",Dublin 13,Dublin,349000,No,No,Second-Hand Dwelling house /Apartment,,-6.1521727,53.4013013,24,Beau Park Mews,,,County Dublin,D13 K883
3926,04/04/2019,"24 Glenart Avenue, Blackrock",,Dublin,1894273.1,No,Yes,New Dwelling house /Apartment,,-6.1928963,53.2954284,24,Glenart Avenue,Carrysfort,,County Dublin,A94 K4C1
3927,04/04/2019,"25 Inglenook Wood, Glenamuck Road, Carrickmines",Dublin 18,Dublin,445475,No,Yes,New Dwelling house /Apartment,,-6.1839874,53.2464122,,,,Dublin 18,County Dublin,
3928,04/04/2019,"26 stratton drive, adamstown square, adamstown",,Dublin,361233,No,Yes,New Dwelling house /Apartment,,-6.4668907,53.3394115,26,Stratton Drive,Finnstown,,County Dublin,K78 NP27
3929,04/04/2019,"28 CEDARBROOK WALK, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,155000,No,No,Second-Hand Dwelling house /Apartment,,-6.3802126,53.3366791,28,Cedar Brook Walk,Cherry Orchard,Dublin 10,County Dublin,
3930,04/04/2019,"28 PLAS CRANFIELD, DUMHACH THRA, DUBLIN 4",Dublin 4,Dublin,682000,No,No,Second-Hand Dwelling house /Apartment,,-6.2203511,53.3369723,28,Cranfield Place,,Dublin 4,County Dublin,D04 H521
3931,04/04/2019,"3 CHARLEVILLE AVE, DUBLIN 3",Dublin 3,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2436708,53.3577875,3,Charleville Avenue,Ballybough,,County Dublin,D03 RX74
3932,04/04/2019,"3 Rathmill Park, Rathmill Manor, Rathcoole",,Dublin,405000,No,Yes,New Dwelling house /Apartment,,-6.4842584,53.2770179,,Kilteel Road,,Dublin,County Dublin,
3933,04/04/2019,"30 ANNAMOE TERRACE, CABRA, DUBLIN",Dublin 7,Dublin,283500,No,No,Second-Hand Dwelling house /Apartment,,-6.2872352,53.3596192,30,Annamoe Terrace,Cabra East,Dublin 7,County Dublin,D07 E9K7
3934,04/04/2019,"31 ABBEYLANDS, LUSK VILLAGE, LUSK",,Dublin,247000,No,No,Second-Hand Dwelling house /Apartment,,-6.1595467,53.5288998,31,Abbeylands,,,County Dublin,K45 PK63
3935,04/04/2019,"33 VALENTIA RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,895000,No,No,Second-Hand Dwelling house /Apartment,,-6.2573292,53.3766219,33,Valentia Road,Drumcondra,Dublin 9,County Dublin,D09 A263
3936,04/04/2019,"36 ALBANY RD, RANELAGH, DUBLIN 6",Dublin 6,Dublin,1300000,No,No,Second-Hand Dwelling house /Apartment,,-6.250361,53.3186498,36,Albany Road,Ranelagh,Dublin 6,County Dublin,D06 N6F7
3937,04/04/2019,"37 FORT OSTMAN, OLD COUNTY RD, CRUMLIN DUBLIN 12",Dublin 12,Dublin,224000,No,No,Second-Hand Dwelling house /Apartment,,-6.3022115,53.3271194,,Old County Road,,Dublin 12,County Dublin,
3938,04/04/2019,"4 LEOPARDSTOWN RISE, LEOPARDSTOWN, DUBLIN 18",Dublin 18,Dublin,900000,No,No,Second-Hand Dwelling house /Apartment,,-6.2163517,53.2694504,4,Leopardstown Rise,,Dublin 18,County Dublin,D18 WP99
3939,04/04/2019,"4 O'DONNELL GARDENS, GLASTULE, COUNTY DUBLIN",,Dublin,530000,No,No,Second-Hand Dwelling house /Apartment,,-6.1270135,53.2861119,4,O'Donnell Gardens,,,County Dublin,A96 K8W8
3940,04/04/2019,"4 Rathborne Walk, Royal Canal Park, Ratoath Rd Ashtown",Dublin 15,Dublin,356828.19,No,Yes,New Dwelling house /Apartment,,-6.3197263,53.3760539,4,Rathborne Walk,,,County Dublin,
3941,04/04/2019,"50 CARLINGFORD RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,150000,No,No,Second-Hand Dwelling house /Apartment,,-6.2596773,53.3669443,50,Carlingford Road,Botanic,Dublin 9,County Dublin,D09 X330
3942,04/04/2019,"50 DOLLYMOUNT AVENUE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,,-6.1790223,53.3657122,50,Dollymount Avenue,Clontarf,Dublin 3,County Dublin,D03 CK27
3943,04/04/2019,"52 DRUMFINN RD BALLYFERMOT, DUBLIN 10, DUBLIN",Dublin 10,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,,-6.3585641,53.34683,52,Drumfinn Road,Drumfinn,Dublin 10,County Dublin,D10 PP58
3944,04/04/2019,"57 CARRIGMORE LAWNS, SAGGART, DUBLIN",Dublin 24,Dublin,256000,No,No,Second-Hand Dwelling house /Apartment,,-6.4279835,53.2832468,57,Carrigmore Lawns,Fortunestown,,County Dublin,
3945,04/04/2019,"61 BALALLY AVE, DUNDRUM, DUBLIN 14",Dublin 16,Dublin,530000,No,No,Second-Hand Dwelling house /Apartment,,-6.2282668,53.281127,61,Balally Avenue,,Dublin 16,County Dublin,D16 X9V3
3946,04/04/2019,"64 CLANMAURICE RD, DONNYCARNEY, DUBLIN",Dublin 5,Dublin,385000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.211863,53.3757659,64,Clanmaurice Road,Clontarf West,Dublin 5,County Dublin,D05 K330
3947,04/04/2019,"66 Ardilea Crescent, Heidleberg, Ardilea",Dublin 14,Dublin,488725,No,Yes,New Dwelling house /Apartment,,-6.2258484,53.2962221,,Heidelberg,,Dublin 14,County Dublin,
3948,04/04/2019,"67 GARNISH SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment,,-6.3718188,53.3944238,67,Garnish Square,,,County Dublin,
3949,04/04/2019,"75 FOXHILL AVE, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,170000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1789397,53.3958149,75,Foxhill Avenue,Donaghmede,Dublin 13,County Dublin,D13 V4F3
3950,04/04/2019,"76 BLOCK C, SMITHFIELD, DUBLIN 7",Dublin 7,Dublin,390000,No,No,Second-Hand Dwelling house /Apartment,,-6.2789524,53.3477958,,Smithfield,Smithfield,Dublin 7,County Dublin,
3951,04/04/2019,"77 BLOCK C, SMITHFIELD, DUBLIN 7",Dublin 7,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,,-6.2780447,53.3478663,7,Smithfield,Smithfield,,County Dublin,
3952,04/04/2019,"81 BLOCK B, SMITHFIELD, DUBLIN 7",Dublin 7,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2780447,53.3478663,7,Smithfield,Smithfield,,County Dublin,
3953,04/04/2019,"81 PEMBROKE SQ, GRAND CANAL DOCK, DUBLIN 4",Dublin 4,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.237222,53.3384162,,Grand Canal Street Upper,Grand Canal Dock,,County Dublin,
3954,04/04/2019,"83 CEDAR SQ, FOREST RD, SWORDS",,Dublin,242500,No,No,Second-Hand Dwelling house /Apartment,,-6.2468763,53.4492748,83,Cedar Square,Rathingle,,County Dublin,
3955,04/04/2019,"9 COOLMINE BLVD, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,415000,No,No,Second-Hand Dwelling house /Apartment,,-6.3990594,53.3832323,,Porters Road,,Dublin 15,County Dublin,
3956,04/04/2019,"9 Taylor Hill Green, Balbriggan, Co. Dublin",,Dublin,246696,No,Yes,New Dwelling house /Apartment,,-6.2064644,53.6108654,9,Taylor Hill Green,Clogheder,,County Dublin,
3957,04/04/2019,"93 BLOCK B, SMITHFIELD MARKET, SMITHFIELD DUBLIN 7",Dublin 7,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2792739,53.3477882,8,Haymarket,Smithfield,,County Dublin,D07 F2Y6
3958,04/04/2019,"94 SMITHFIELD VILLAGE, DUBLIN 7, DUBLIN",Dublin 7,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,-6.2780447,53.3478663,7,Smithfield,Smithfield,,County Dublin,
3959,04/04/2019,"WHITE LODGE, 9 EGLINGTON PARK, DUN LAOGHAIRE",,Dublin,1300000,No,No,Second-Hand Dwelling house /Apartment,,-6.1407751,53.2878712,,Eglinton Park,Dún Laoghaire,,County Dublin,
3960,05/04/2019,"1 GLEBE COURT, DEANSGRANGE RD, BLACKROCK",,Dublin,415000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1643345,53.2798936,1,Dean's Grange Road,Deansgrange,,County Dublin,A94 P3K1
3961,05/04/2019,"100 RATHMINES TOWN CENTRE, RATHMINES RD LOWER, RATHMINES DUBLIN 6",Dublin 6,Dublin,118333,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2646187,53.3253586,,Rathmines Road Lower,Rathmines,Dublin 6,County Dublin,
3962,05/04/2019,"101 Adamstown Way, Adamstown Square, Adamstown",,Dublin,295154.18,No,Yes,New Dwelling house /Apartment,,-6.466347,53.3393954,101,Adamstown Way,Finnstown,,County Dublin,K78 YP99
3963,05/04/2019,"11 Somerton Lawns, Newcastle Road, Lucan",,Dublin,312775,No,Yes,New Dwelling house /Apartment,,-6.4542884,53.3436374,11,Somerton Lawns,Finnstown,,County Dublin,
3964,05/04/2019,"11 THE GARDENS, CARRIGMINES MANOR, GLENAMUCK RD DUBLIN 18",Dublin 18,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.1812241,53.2485067,,Glenamuck Road,,,County Dublin,18
3965,05/04/2019,"11 The Place, Citywest Village, CITYWEST",Dublin 24,Dublin,281938.32,No,Yes,New Dwelling house /Apartment,,-6.420862,53.2882934,,Citywest Road,,,County Dublin,
3966,05/04/2019,"111  Adamstown Way, Adamstwn Square, Adamstown",,Dublin,295154.18,No,Yes,New Dwelling house /Apartment,,-6.466793,53.3394108,111,Adamstown Way,Finnstown,,County Dublin,K78 Y662
3967,05/04/2019,"12 THE LAURELS, BUTTERFIELD AVE, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment,,-6.289632,53.311803,12,The Laurels,,Dublin 6W,County Dublin,D6W EP95
3968,05/04/2019,"13 Hollywoodrath Way, Hollystown, Dublin 15",Dublin 15,Dublin,299118.94,No,Yes,New Dwelling house /Apartment,,-6.3756114,53.4248341,13,Hollywoodrath Rise,Hollywoodrath,Dublin 15,County Dublin,D15 THC9
3969,05/04/2019,"13 OLDBRIDGE GROVE, LUCAN, DUBLIN",,Dublin,340000,No,No,Second-Hand Dwelling house /Apartment,,-6.4352325,53.3375936,13,Oldbridge Grove,Kishoge,,County Dublin,K78 TC66
3970,05/04/2019,"14 GREEN VIEW, SEABROOK MANOR, STATION RD",Dublin 13,Dublin,368000,No,No,Second-Hand Dwelling house /Apartment,,-6.1551166,53.419677,,,,,,
3971,05/04/2019,"149 KIMMAGE RD WEST, KIMMAGE, DUBLIN 12",Dublin 12,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment,,-6.3139074,53.3149678,149,Kimmage Road West,,Dublin 12,County Dublin,D12 X596
3972,05/04/2019,"15 NEILSTOWN DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,187912,No,No,Second-Hand Dwelling house /Apartment,,-6.3967141,53.3383734,15,Neilstown Drive,Collinstown,Dublin 22,County Dublin,D22 P863
3973,05/04/2019,"152 GLASANAON RD, FINGLAS, DUBLIN 11",Dublin 11,Dublin,266500,No,No,Second-Hand Dwelling house /Apartment,,-6.2915709,53.3872371,152,Glasanaon Road,,Dublin 11,County Dublin,D11 E94V
3974,05/04/2019,"157 LIMEKILN RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.337329,53.3052113,157,Limekiln Road,Walkinstown,,County Dublin,D12 V254
3975,05/04/2019,"16 Diswellstown Park, Castleknock, Dublin 15",Dublin 15,Dublin,458149.77,No,Yes,New Dwelling house /Apartment,,-6.3842596,53.3702678,,Diswellstown Road,Carpenterstown,,County Dublin,
3976,05/04/2019,"16 TEMPLE LAWNS, NORTH WOOD, SANTRY DUBLIN 9",Dublin 9,Dublin,320000,No,No,Second-Hand Dwelling house /Apartment,,-6.2463951,53.4041775,,,Santry,,County Dublin,
3977,05/04/2019,"17 A Pinewood Drive, Glasnevin",Dublin 11,Dublin,173800,No,Yes,New Dwelling house /Apartment,,-6.2725691,53.393177,17,Pinewood Drive,Ballymun,Dublin 11,County Dublin,D11 DY23
3978,05/04/2019,"175 BEAUMONT RD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.2276987,53.385773,158,Beaumont Road,,Dublin 9,County Dublin,D09 E138
3979,05/04/2019,"2 GLEBE COURT, DEANSGRANGE RD, BLACKROCK",,Dublin,415000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1779411,53.301668,,Main Street,Blackrock,,County Dublin,
3980,05/04/2019,"20 HAZELBURY PARK, CLONEE, DUBLIN 15",Dublin 15,Dublin,355000,No,No,Second-Hand Dwelling house /Apartment,,-6.4322976,53.4012703,20,Hazelbury Park,Castaheany,,County Dublin,D15 H5W9
3981,05/04/2019,"20ALLENTON RD, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,218531,No,No,Second-Hand Dwelling house /Apartment,,-6.3524239,53.2718704,20,Allenton Drive,Ballycragh,Dublin 24,County Dublin,D24 FRR0
3982,05/04/2019,"21 WOODLANDS, DUBLIN 15, DUBLIN",Dublin 15,Dublin,350000,No,No,Second-Hand Dwelling house /Apartment,,-6.4053371,53.3970977,21,Woodlands,Blakestown,,County Dublin,D15 P30P
3983,05/04/2019,"216 ORWELL PARK HEIGHTS, TEMPLEOGUE, DUBLIN 6W",,Dublin,440000,No,No,Second-Hand Dwelling house /Apartment,,-6.3223626,53.2971771,216,Orwell Park Heights,Templeogue,Dublin 6W,County Dublin,D6W XF64
3984,05/04/2019,"22 ASHMOUNT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,,-6.4000891,53.4008171,22,Ashmount,Coolmine,Dublin 15,County Dublin,D15 P9KT
3985,05/04/2019,"22 EDEN AVE, RATHFARNHAM, DUBLIN",Dublin 16,Dublin,500000,No,No,Second-Hand Dwelling house /Apartment,,-6.274967,53.2821026,22,Eden Avenue,,Dublin 16,County Dublin,D16 Y0A6
3986,05/04/2019,"22 KILCROSS ROAD, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,204000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2307402,53.2704452,22,Kilcross Road,,Dublin 18,County Dublin,D18 X8C1
3987,05/04/2019,"24 LORETO ROW, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,,-6.2723102,53.2902596,24,Loreto Row,,,County Dublin,D14 YT52
3988,05/04/2019,"24 THE SYCAMORE, ELMFIELD, BALLYOGAN RD DUBLIN 18",Dublin 18,Dublin,405000,No,No,Second-Hand Dwelling house /Apartment,,-6.2061547,53.2604731,,Ballyogan Road,,,County Dublin,
3989,05/04/2019,"248 KILLINARDEN ESTATE, TALLAGHT DUBLIN 24, DUBLIN",Dublin 24,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment,,-6.389219,53.2801391,248,Killinarden Estate,Killinardan,Dublin 24,County Dublin,D24 F9C5
3990,05/04/2019,"26 CEDARVIEW, NORTHWOOD, SANTRY DEMESNE",Dublin 9,Dublin,422906,No,Yes,New Dwelling house /Apartment,,-6.2562687,53.4050867,26,Northwood Avenue,Santry Demesne,,County Dublin,
3991,05/04/2019,"26 MULGRAVE ST, DUN LAOGHAIRE, DUBLIN",,Dublin,750000,No,No,Second-Hand Dwelling house /Apartment,,-6.137269,53.2903973,26,Mulgrave Street,Dún Laoghaire,,County Dublin,A96 R921
3992,05/04/2019,"27 CHARLEMONT, GRIFFITH AVE, DUBLIN 9",Dublin 9,Dublin,620000,No,No,Second-Hand Dwelling house /Apartment,,-6.2341748,53.3753259,27,Griffith Avenue,Grace Park,Dublin 9,County Dublin,D09 V5N0
3993,05/04/2019,"29 LOMBARD ST WEST, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,795000,No,No,Second-Hand Dwelling house /Apartment,,-6.2731588,53.3341136,29,Lombard Street West,Portobello,Dublin 8,County Dublin,D08 F8F8
3994,05/04/2019,"3 GLEBE COURT, DEANSGRANGE RD, BLACKROCK",,Dublin,415000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1653384,53.2819055,,Dean's Grange Road,Deansgrange,,County Dublin,
3995,05/04/2019,"31 ROKEBY PARK, LUCAN",,Dublin,700440,No,Yes,New Dwelling house /Apartment,,-6.4524624,53.3645658,31,Rokeby Park,Laraghcon,,County Dublin,
3996,05/04/2019,"35 BRAMLEY VIEW, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,380000,No,No,Second-Hand Dwelling house /Apartment,,-6.3856258,53.3744777,35,Bramley View,Carpenterstown,Dublin 15,County Dublin,D15 AXV5
3997,05/04/2019,"35 HARMONSTOWN RD, ARTANE, DUBLIN 5",Dublin 5,Dublin,321000,No,No,Second-Hand Dwelling house /Apartment,,-6.1917087,53.3794437,35,Harmonstown Road,Harmonstown,,County Dublin,D05 VP86
3998,05/04/2019,"35 SUNCROFT DR, JOBSTOWN, TALLAGHT DUBLIN 24",Dublin 24,Dublin,215000,No,No,Second-Hand Dwelling house /Apartment,,-6.4056522,53.2808762,35,Suncroft Drive,Jobstown,,County Dublin,D24 V9P6
3999,05/04/2019,"4 Gandon Lane, Kinsealy Wood, Chapel Road",,Dublin,406828,No,Yes,New Dwelling house /Apartment,,-6.1712508,53.4239439,,Chapel Road,Kinsealy,,County Dublin,K36 K657
4000,05/04/2019,"4 GLEBE COURT, DEANSGRANGE ROAD, BLACKROCK",,Dublin,415000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1653384,53.2819055,,Dean's Grange Road,Deansgrange,,County Dublin,
4001,05/04/2019,"4 HIGHLAND VIEW, THE PARK, CABINTEELY DUBLIN 18",Dublin 18,Dublin,222000,No,No,Second-Hand Dwelling house /Apartment,,-6.1663556,53.263135,4,Highland View,Cabinteely,,County Dublin,D18 E7Y4
4002,05/04/2019,"4 LOSSET HALL, BELGARD SQ WEST, TALLAGHT",Dublin 24,Dublin,205000,No,No,Second-Hand Dwelling house /Apartment,,-6.375345,53.2868718,,Belgard Square West,Tallaght,,County Dublin,
4003,05/04/2019,"40 CARRICKBRACK HEATH, SUTTON, DUBLIN",Dublin 13,Dublin,726000,No,No,Second-Hand Dwelling house /Apartment,,-6.0998038,53.3797316,40,Carrickbrack Heath,Sutton North,Dublin 13,County Dublin,D13 Y0A6
4004,05/04/2019,"40 OXMANTOWN RD, DUBLIN 7, DUBLIN",Dublin 7,Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,,-6.2918066,53.3538157,40,Oxmantown Road,,,County Dublin,D07 A0K6
4005,05/04/2019,"41 LIFFEY CRESCENT LUCAN, DUBLIN",,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment,,-6.4178027,53.3502193,41,Liffey Crescent,,,County Dublin,K78 XH11
4006,05/04/2019,"41 WARRENSTOWN DR, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,220000,No,No,Second-Hand Dwelling house /Apartment,,-6.3868446,53.4015288,41,Warrenstown Drive,Buzzardstown,Dublin 15,County Dublin,D15 X0X9
